timestamp,open,close,high,low,volume
2023-03-23 12:00,1.3525,1.4479,1.2361,1.3255,0.0
2023-03-23 16:00,1.3256,1.43,1.2131,1.4297,0.0
2023-03-23 20:00,1.4298,1.4913,1.3122,1.3229,0.0
2023-03-24 00:00,1.323,1.4339,1.3223,1.3997,0.0
2023-03-24 04:00,1.3999,1.4929,1.3386,1.4837,0.0
2023-03-24 08:00,1.4835,1.5675,1.3,1.4133,0.0
2023-03-24 12:00,1.4133,1.4629,1.3333,1.377,0.0
2023-03-24 16:00,1.3771,1.3774,1.2414,1.3049,0.0
2023-03-24 20:00,1.3049,1.305,1.17,1.2725,0.0
2023-03-25 00:00,1.2722,1.315,1.2311,1.2592,0.0
2023-03-25 04:00,1.2592,1.2688,1.18,1.2339,0.0
2023-03-25 08:00,1.234,1.2678,1.181,1.2404,0.0
2023-03-25 12:00,1.2404,1.2766,1.2233,1.2538,0.0
2023-03-25 16:00,1.2539,1.2838,1.1834,1.1887,0.0
2023-03-25 20:00,1.1884,1.2316,1.173,1.218,0.0
2023-03-26 00:00,1.2179,1.237,1.2018,1.2225,0.0
2023-03-26 04:00,1.2225,1.2738,1.203,1.262,0.0
2023-03-26 08:00,1.2621,1.3153,1.2619,1.2931,0.0
2023-03-26 12:00,1.293,1.3474,1.278,1.303,0.0
2023-03-26 16:00,1.3031,1.3096,1.2715,1.285,0.0
2023-03-26 20:00,1.2849,1.2938,1.2229,1.2816,0.0
2023-03-27 00:00,1.2816,1.326,1.2657,1.2876,0.0
2023-03-27 04:00,1.2876,1.2954,1.246,1.2572,0.0
2023-03-27 08:00,1.2574,1.2768,1.2473,1.26,0.0
2023-03-27 12:00,1.26,1.2651,1.165,1.2044,0.0
2023-03-27 16:00,1.2043,1.2272,1.1265,1.1509,0.0
2023-03-27 20:00,1.151,1.1663,1.1142,1.1645,0.0
2023-03-28 00:00,1.1646,1.1647,1.108,1.1278,0.0
2023-03-28 04:00,1.1279,1.1578,1.1129,1.1408,0.0
2023-03-28 08:00,1.1408,1.1552,1.1158,1.1505,0.0
2023-03-28 12:00,1.1504,1.1782,1.135,1.1721,0.0
2023-03-28 16:00,1.1722,1.2138,1.1418,1.2079,0.0
2023-03-28 20:00,1.2079,1.2252,1.1815,1.2202,0.0
2023-03-29 00:00,1.2201,1.2469,1.2134,1.2283,0.0
2023-03-29 04:00,1.2284,1.2637,1.2259,1.2576,0.0
2023-03-29 08:00,1.2574,1.2769,1.2327,1.2422,0.0
2023-03-29 12:00,1.2423,1.247,1.1925,1.2151,0.0
2023-03-29 16:00,1.2151,1.2285,1.1951,1.2258,0.0
2023-03-29 20:00,1.2259,1.2338,1.2006,1.2252,0.0
2023-03-30 00:00,1.2253,1.3513,1.2223,1.2913,0.0
2023-03-30 04:00,1.2913,1.3765,1.2836,1.3686,0.0
