timestamp,open,close,high,low,volume
2025-06-07 18:45,2512.2,2516.4,2510.7,2515.5,814.2989
2025-06-07 19:00,2515.7,2520.9,2515.7,2518.2,1939.0131
2025-06-07 19:15,2518.0,2522.6,2517.4,2521.9,1425.2557
2025-06-07 19:30,2521.9,2523.2,2516.3,2516.3,3395.3072
2025-06-07 19:45,2516.4,2518.4,2515.2,2515.6,2236.5451
2025-06-07 20:00,2515.6,2525.0,2515.5,2523.9,3301.0506
2025-06-07 20:15,2523.9,2524.1,2519.1,2522.7,1204.791
2025-06-07 20:30,2522.6,2522.7,2518.2,2518.5,2759.1192
2025-06-07 20:45,2518.7,2522.3,2518.0,2520.8,1040.7629
2025-06-07 21:00,2520.9,2521.8,2517.5,2518.9,562.1815
2025-06-07 21:15,2519.0,2521.2,2517.4,2519.3,789.9845
2025-06-07 21:30,2519.4,2522.4,2519.2,2522.4,481.7834
2025-06-07 21:45,2522.4,2522.4,2519.1,2521.4,1147.4695
2025-06-07 22:00,2521.4,2522.7,2518.6,2520.1,2651.5035
2025-06-07 22:15,2520.1,2523.1,2519.6,2522.8,780.3968
2025-06-07 22:30,2522.9,2541.4,2521.6,2535.2,19276.1345
2025-06-07 22:45,2535.2,2541.3,2533.8,2535.0,10695.6261
2025-06-07 23:00,2534.9,2535.8,2526.9,2529.2,4934.2596
2025-06-07 23:15,2529.1,2529.5,2524.2,2525.4,2091.933
2025-06-07 23:30,2525.5,2528.5,2522.0,2523.7,786.9151
2025-06-07 23:45,2523.6,2525.5,2522.0,2524.3,691.8251
2025-06-08 00:00,2524.3,2524.7,2516.4,2517.1,4363.8562
2025-06-08 00:15,2517.0,2519.9,2517.0,2519.9,1582.2768
2025-06-08 00:30,2520.0,2524.9,2519.5,2519.5,966.6583
2025-06-08 00:45,2519.6,2519.6,2514.3,2516.9,1527.9458
2025-06-08 01:00,2517.0,2517.0,2510.5,2515.0,2840.944
2025-06-08 01:15,2515.1,2515.1,2511.0,2512.4,2305.1689
2025-06-08 01:30,2512.4,2520.0,2511.1,2518.5,1695.2304
2025-06-08 01:45,2518.6,2520.5,2516.4,2518.6,620.859
2025-06-08 02:00,2518.6,2518.6,2512.0,2512.7,565.4059
2025-06-08 02:15,2512.8,2515.2,2512.2,2513.0,278.1414
2025-06-08 02:30,2513.3,2515.9,2513.0,2514.0,1047.9815
2025-06-08 02:45,2514.1,2515.3,2510.9,2511.3,841.6022
2025-06-08 03:00,2511.4,2511.4,2507.7,2509.8,1406.2756
2025-06-08 03:15,2509.8,2511.9,2509.4,2510.1,1395.6783
2025-06-08 03:30,2510.2,2515.1,2510.1,2514.7,2280.5687
2025-06-08 03:45,2514.7,2514.7,2510.5,2511.4,2574.9696
2025-06-08 04:00,2511.4,2511.4,2508.2,2508.7,721.2196
2025-06-08 04:15,2508.9,2512.1,2508.8,2512.0,349.6321
2025-06-08 04:30,2512.0,2518.6,2512.0,2518.5,6102.9841
2025-06-08 04:45,2518.5,2519.8,2515.0,2515.9,1469.0384
