timestamp,close_base_price,close_quote_price,spread,mean_spreads,z_score
2023-02-01 08:00:00,1583.85,81.8,1502.05,,
2023-02-01 12:00:00,1590.35,81.99,1508.36,,
2023-02-01 16:00:00,1627.38,85.84,1541.5400000000002,,
2023-02-01 20:00:00,1648.76,88.58,1560.18,,
2023-02-02 00:00:00,1699.0,92.26,1606.74,,
2023-02-02 04:00:00,1677.51,92.57,1584.94,,
2023-02-02 08:00:00,1675.89,91.9,1583.99,,
2023-02-02 12:00:00,1693.94,93.0,1600.94,,
2023-02-02 16:00:00,1717.0,93.46,1623.54,,
2023-02-02 20:00:00,1687.25,92.65,1594.6,,
2023-02-03 00:00:00,1651.0,89.09,1561.91,,
2023-02-03 04:00:00,1647.83,89.65,1558.1799999999998,,
2023-02-03 08:00:00,1651.94,89.9,1562.04,,
2023-02-03 12:00:00,1674.84,91.47,1583.37,,
2023-02-03 16:00:00,1677.0,94.42,1582.58,,
2023-02-03 20:00:00,1672.1,91.41,1580.6899999999998,,
2023-02-04 00:00:00,1666.0,92.08,1573.92,,
2023-02-04 04:00:00,1661.14,90.8,1570.3400000000001,,
2023-02-04 08:00:00,1662.7,90.51,1572.19,,
2023-02-04 12:00:00,1696.99,91.47,1605.52,,
2023-02-04 16:00:00,1686.36,90.56,1595.8,,
2023-02-04 20:00:00,1691.65,89.94,1601.71,,
2023-02-05 00:00:00,1671.41,89.16,1582.25,,
2023-02-05 04:00:00,1672.1,89.12,1582.98,,
2023-02-05 08:00:00,1674.59,89.19,1585.3999999999999,,
2023-02-05 12:00:00,1664.82,88.47,1576.35,,
2023-02-05 16:00:00,1647.74,85.49,1562.25,,
2023-02-05 20:00:00,1639.8,86.17,1553.6299999999999,,
2023-02-06 00:00:00,1642.52,86.74,1555.78,,
2023-02-06 04:00:00,1635.42,86.2,1549.22,,
2023-02-06 08:00:00,1637.99,86.35,1551.64,,
2023-02-06 12:00:00,1650.0,87.68,1562.32,,
2023-02-06 16:00:00,1659.0,87.83,1571.17,,
2023-02-06 20:00:00,1649.5,86.37,1563.13,,
2023-02-07 00:00:00,1635.0,86.32,1548.68,,
2023-02-07 04:00:00,1637.5,87.2,1550.3,,
2023-02-07 08:00:00,1648.0,87.42,1560.58,,
2023-02-07 12:00:00,1644.52,87.4,1557.12,,
2023-02-07 16:00:00,1679.03,88.24,1590.79,,
2023-02-07 20:00:00,1677.99,89.27,1588.72,,
2023-02-08 00:00:00,1699.0,89.78,1609.22,,
2023-02-08 04:00:00,1682.6,89.75,1592.85,,
2023-02-08 08:00:00,1677.72,89.96,1587.76,,
2023-02-08 12:00:00,1683.12,90.18,1592.9399999999998,,
2023-02-08 16:00:00,1660.0,87.24,1572.76,,
2023-02-08 20:00:00,1656.2,87.21,1568.99,,
2023-02-09 00:00:00,1656.2,87.68,1568.52,,
2023-02-09 04:00:00,1636.95,83.55,1553.4,,
2023-02-09 08:00:00,1639.99,84.02,1555.97,,
2023-02-09 12:00:00,1649.0,90.15,1558.85,,
2023-02-09 16:00:00,1633.75,85.84,1547.91,,
2023-02-09 20:00:00,1581.87,81.48,1500.3899999999999,,
2023-02-10 00:00:00,1554.0,78.72,1475.28,,
2023-02-10 04:00:00,1552.0,79.74,1472.26,,
2023-02-10 08:00:00,1553.8,79.83,1473.97,,
2023-02-10 12:00:00,1547.6,79.31,1468.29,,
2023-02-10 16:00:00,1539.16,80.11,1459.0500000000002,,
2023-02-10 20:00:00,1534.91,80.41,1454.5,,
2023-02-11 00:00:00,1523.22,79.11,1444.1100000000001,,
2023-02-11 04:00:00,1522.78,78.73,1444.05,,
2023-02-11 08:00:00,1525.6,78.58,1447.02,,
2023-02-11 12:00:00,1526.18,79.36,1446.8200000000002,,
2023-02-11 16:00:00,1522.14,79.11,1443.0300000000002,,
2023-02-11 20:00:00,1542.82,79.47,1463.35,,
2023-02-12 00:00:00,1538.57,79.41,1459.1599999999999,,
2023-02-12 04:00:00,1533.97,79.5,1454.47,,
2023-02-12 08:00:00,1539.95,80.16,1459.79,,
2023-02-12 12:00:00,1540.98,80.12,1460.8600000000001,,
2023-02-12 16:00:00,1547.7,80.47,1467.23,,
2023-02-12 20:00:00,1541.39,79.83,1461.5600000000002,,
2023-02-13 00:00:00,1524.2,77.76,1446.44,,
2023-02-13 04:00:00,1526.1,77.17,1448.9299999999998,,
2023-02-13 08:00:00,1522.5,79.55,1442.95,,
2023-02-13 12:00:00,1491.72,84.0,1407.72,,
2023-02-13 16:00:00,1493.64,83.25,1410.39,,
2023-02-13 20:00:00,1509.84,82.83,1427.01,,
2023-02-14 00:00:00,1508.07,82.99,1425.08,,
2023-02-14 04:00:00,1507.49,82.5,1424.99,,
2023-02-14 08:00:00,1519.37,82.2,1437.1699999999998,,
2023-02-14 12:00:00,1568.98,83.82,1485.16,,
2023-02-14 16:00:00,1564.62,83.2,1481.4199999999998,,
2023-02-14 20:00:00,1563.58,83.52,1480.06,,
2023-02-15 00:00:00,1556.86,83.73,1473.1299999999999,,
