timestamp,close_base_price,close_quote_price,spread,mean_spreads,z_score
2025-07-26 11:41:00,0.44712,297.17,296.72288000000003,,
2025-07-26 11:42:00,0.44712,297.09,296.64288,,
2025-07-26 11:43:00,0.44715,296.86,296.41285,,
2025-07-26 11:44:00,0.44697,296.7,296.25302999999997,,
2025-07-26 11:45:00,0.44718,296.86,296.41282,,
2025-07-26 11:46:00,0.44696,296.87,296.42304,,
2025-07-26 11:47:00,0.4467,296.84,296.39329999999995,,
2025-07-26 11:48:00,0.44602,296.69,296.24398,,
2025-07-26 11:49:00,0.4463,296.63,296.1837,,
2025-07-26 11:50:00,0.44696,296.67,296.22304,,
2025-07-26 11:51:00,0.44685,296.83,296.38315,,
2025-07-26 11:52:00,0.44701,296.93,296.48299000000003,,
2025-07-26 11:53:00,0.44671,296.77,296.32329,,
2025-07-26 11:54:00,0.44671,297.15,296.70329,,
2025-07-26 11:55:00,0.44641,297.14,296.69359,,
2025-07-26 11:56:00,0.44644,296.89,296.44356,,
2025-07-26 11:57:00,0.44629,296.61,296.16371000000004,,
2025-07-26 11:58:00,0.44627,296.73,296.28373,,
2025-07-26 11:59:00,0.44622,296.72,296.27378000000004,,
2025-07-26 12:00:00,0.44655,296.82,296.37345,,
2025-07-26 12:01:00,0.44651,296.87,296.42349,,
2025-07-26 12:02:00,0.44589,296.72,296.27411,,
2025-07-26 12:03:00,0.44585,296.7,296.25415,,
2025-07-26 12:04:00,0.44519,296.42,295.97481,,
2025-07-26 12:05:00,0.44482,296.33,295.88518,,
2025-07-26 12:06:00,0.44429,296.08,295.63570999999996,,
2025-07-26 12:07:00,0.44395,296.04,295.59605000000005,,
2025-07-26 12:08:00,0.44395,295.83,295.38605,,
2025-07-26 12:09:00,0.4438,295.72,295.2762,,
2025-07-26 12:10:00,0.44362,295.77,295.32638,,
2025-07-26 12:11:00,0.44373,295.81,295.36627,,
2025-07-26 12:12:00,0.44419,296.07,295.62581,297.2855793,-1.8865791508946232
2025-07-26 12:13:00,0.44429,296.12,295.67571,297.26964,-1.7911270489448248
2025-07-26 12:14:00,0.44429,296.01,295.56570999999997,297.25293480392156,-1.8717483973412257
2025-07-26 12:15:00,0.44451,296.23,295.78549000000004,297.23868776699027,-1.5994410649424844
2025-07-26 12:16:00,0.44466,296.32,295.87534,297.2255786538461,-1.477325884054773
2025-07-26 12:17:00,0.44466,296.32,295.87534,297.21271923809525,-1.4551514797468132
2025-07-26 12:18:00,0.44527,296.39,295.94473,297.2007570754717,-1.3609089663798586
2025-07-26 12:19:00,0.44513,296.54,296.09487,297.19042168224297,-1.1846756781738133
2025-07-26 12:20:00,0.44563,296.47,296.02437000000003,297.1796249074074,-1.245891670683685
2025-07-26 12:21:00,0.44584,296.66,296.21416000000005,297.17076743119264,-1.0313049999179935
2025-07-26 12:22:00,0.44584,296.58,296.13416,297.1613437272727,-1.1061874846644746
2025-07-26 12:23:00,0.44594,296.59,296.14405999999997,297.152179009009,-1.0847231686448284
2025-07-26 12:24:00,0.44672,296.78,296.33327999999995,297.14486741071426,-0.8741659895999104
2025-07-26 12:25:00,0.44655,296.84,296.39345,297.13821769911505,-0.8034530836783027
2025-07-26 12:26:00,0.44631,296.77,296.32369,297.13107271929823,-0.8719076917633513
2025-07-26 12:27:00,0.44583,296.35,295.90417,297.120404,-1.3091902008235823
2025-07-26 12:28:00,0.44582,296.31,295.86418,297.1095744827586,-1.3358669926412614
2025-07-26 12:29:00,0.44581,296.25,295.80419,297.0984173504273,-1.3826337879762767
2025-07-26 12:30:00,0.44572,296.23,295.78428,297.0872805932203,-1.386364256631556
2025-07-26 12:31:00,0.44551,295.84,295.39448999999996,297.07305546218487,-1.769414869032578
2025-07-26 12:32:00,0.44507,295.9,295.45493,297.0595710833333,-1.6782484204447232
2025-07-26 12:33:00,0.44496,295.78,295.33504,297.04531876033053,-1.7723670461405505
2025-07-26 12:34:00,0.44496,295.92,295.47504000000004,297.0324476229508,-1.6032079024053163
2025-07-26 12:35:00,0.44544,295.92,295.47456,297.0197818699187,-1.5806483579510036
2025-07-26 12:36:00,0.44566,296.07,295.62434,297.0085283064516,-1.4100817627503193
2025-07-26 12:37:00,0.4467,296.23,295.7833,296.99872648,-1.2354489122667212
2025-07-26 12:38:00,0.44605,296.25,295.80395,296.98924412698415,-1.2025940444403465
2025-07-26 12:39:00,0.44631,296.12,295.67369,296.97888543307084,-1.320230303791711
2025-07-26 12:40:00,0.44634,296.06,295.61366,296.968219609375,-1.3653758740471929
2025-07-26 12:41:00,0.44638,296.14,295.69362,296.95833899224806,-1.271653321050232
2025-07-26 12:42:00,0.44638,296.27,295.82362,296.9496103846154,-1.1308860579759914
2025-07-26 12:43:00,0.44634,296.27,295.82365999999996,296.9410153435114,-1.1210539949453657
2025-07-26 12:44:00,0.44634,296.57,296.12366,296.9348232575758,-0.8148834646269301
2025-07-26 12:45:00,0.44634,296.48,296.03366,296.92804759398496,-0.8991252353612342
2025-07-26 12:46:00,0.44742,296.63,296.18258,296.92248440298505,-0.7450643932400542
2025-07-26 12:47:00,0.44731,296.73,296.28269,296.91774518518514,-0.640891673283617
2025-07-26 12:48:00,0.44726,296.78,296.33273999999994,296.9134436764706,-0.5874653720250675
2025-07-26 12:49:00,0.44761,296.95,296.50239,296.91044328467154,-0.41406755730380784
2025-07-26 12:50:00,0.44785,297.04,296.59215,296.9081368115942,-0.32169833940976217
2025-07-26 12:51:00,0.44716,296.88,296.43284,296.90471741007195,-0.48174826992856506
2025-07-26 12:52:00,0.44711,296.99,296.54289,296.9021329285714,-0.36790355637591265
2025-07-26 12:53:00,0.44745,296.95,296.50255,296.8992990070922,-0.40752910472167764
2025-07-26 12:54:00,0.44729,296.91,296.46271,296.8962244366197,-0.44656262513900086
2025-07-26 12:55:00,0.44751,296.96,296.51248999999996,296.89354097902094,-0.3936929943712697
2025-07-26 12:56:00,0.44728,296.85,296.40272000000004,296.8901325,-0.504899513759988
2025-07-26 12:57:00,0.44756,296.8,296.35244,296.88642427586205,-0.5544758673574338
2025-07-26 12:58:00,0.44756,296.85,296.40244,296.8831093150685,-0.500409347927798
2025-07-26 12:59:00,0.44756,296.82,296.37244,296.87963537414964,-0.5293302769551254
2025-07-26 13:00:00,0.44744,296.82,296.37256,296.8762091891892,-0.5269246375461097
2025-07-26 13:01:00,0.44664,296.6,296.15336,296.871357852349,-0.7522776372595897
2025-07-26 13:02:00,0.44664,296.39,295.94336,296.8651712,-0.9660192914132665
2025-07-26 13:03:00,0.44666,296.26,295.81334,296.85820543046356,-1.0942203215126984
2025-07-26 13:04:00,0.44723,296.84,296.39277,296.8551433552631,-0.4854434656700752
2025-07-26 13:05:00,0.4476,297.09,296.64239999999995,296.853752875817,-0.22259534571348003
2025-07-26 13:06:00,0.4476,296.91,296.4624,296.8512116233766,-0.4106105388851686
2025-07-26 13:07:00,0.44791,297.16,296.71209000000005,296.8503140645161,-0.1464396628948057
2025-07-26 13:08:00,0.448,297.23,296.78200000000004,296.84987615384614,-0.07214237517358331
2025-07-26 13:09:00,0.44815,297.14,296.69185,296.8488696178344,-0.16741112381329695
2025-07-26 13:10:00,0.44788,297.05,296.60212,296.8473079113924,-0.26219310609787294
2025-07-26 13:11:00,0.44796,297.16,296.71204,296.8464571698113,-0.14418727134712142
2025-07-26 13:12:00,0.44835,297.26,296.81165,296.846239625,-0.03722083781766759
2025-07-26 13:13:00,0.44995,297.33,296.88005,296.8464496273292,0.036269704550216726
2025-07-26 13:14:00,0.45025,297.42,296.96975000000003,296.8472107407407,0.13267962309217216
2025-07-26 13:15:00,0.45023,297.45,296.99977,296.8481466871165,0.1646656287133748
2025-07-26 13:16:00,0.44939,297.41,296.96061000000003,296.84883243902436,0.12176094954413864
2025-07-26 13:17:00,0.44907,297.21,296.76093,296.84829969696966,-0.09546192955657003
2025-07-26 13:18:00,0.44937,297.22,296.77063000000004,296.84783180722894,-0.08460721817252709
2025-07-26 13:19:00,0.44985,297.46,297.01014999999995,296.8488037724551,0.17734111908355965
2025-07-26 13:20:00,0.44966,297.42,296.97034,296.84952720238095,0.1331817014807527
2025-07-26 13:21:00,0.44928,297.48,297.03072000000003,296.85059934911243,0.1991315002966506
2025-07-26 13:22:00,0.4498,297.51,297.0602,296.8518322941176,0.23100777397734693
2025-07-26 13:23:00,0.44942,297.51,297.06058,296.85305304093566,0.23071902657674792
2025-07-26 13:24:00,0.44891,297.32,296.87109,296.8531579069767,0.019994610822163104
2025-07-26 13:25:00,0.44951,297.32,296.87049,296.85325809248553,0.019269969357542598
2025-07-26 13:26:00,0.4494,297.32,296.87059999999997,296.8533577586207,0.019337474127879253
2025-07-26 13:27:00,0.44891,297.31,296.86109,296.85340194285715,0.008647172175939523
2025-07-26 13:28:00,0.44903,297.31,296.86097,296.85344494318184,0.008488121695486803
2025-07-26 13:29:00,0.44891,297.31,296.86109,296.85348813559324,0.00859922179787126
2025-07-26 13:30:00,0.44935,297.5,297.05065,296.8545957865168,0.2223742485408584
2025-07-26 13:31:00,0.4493,297.47,297.02070000000003,296.85552374301676,0.18786072848668298
2025-07-26 13:32:00,0.4493,297.5,297.0507,296.85660805555557,0.22133629531380047
2025-07-26 13:33:00,0.44892,297.32,296.87108,296.85668801104976,0.016457935313205038
2025-07-26 13:34:00,0.4487,297.22,296.77130000000005,296.85621884615387,-0.09737561525266841
2025-07-26 13:35:00,0.4488,297.44,296.9912,296.85695644808743,0.15435026818246303
2025-07-26 13:36:00,0.44872,297.46,297.01128,296.8577951630435,0.1769424046448567
2025-07-26 13:37:00,0.4489,297.6,297.15110000000004,296.8593805945946,0.33711668081013085
2025-07-26 13:38:00,0.4495,297.72,297.2705,296.8615909139785,0.473536924611902
2025-07-26 13:39:00,0.44939,297.87,297.42061,296.8645803208556,0.6449216195871091
2025-07-26 13:40:00,0.44949,297.91,297.46051,296.8677501595745,0.6884905408784617
2025-07-26 13:41:00,0.44959,297.88,297.43041,296.8707271957672,0.6510682521244191
2025-07-26 13:42:00,0.44989,298.07,297.62011,296.8746713157895,0.8677149393595412
2025-07-26 13:43:00,0.44982,298.0,297.55018,296.8782080104712,0.7829908975540246
2025-07-26 13:44:00,0.44979,297.98,297.53021,296.88160385416666,0.7566085884650143
2025-07-26 13:45:00,0.45059,298.22,297.76941000000005,296.8862038860104,1.0300932053085534
2025-07-26 13:46:00,0.45059,298.23,297.77941000000004,296.8908080412371,1.0361726178971722
2025-07-26 13:47:00,0.44948,297.86,297.41052,296.89347323076925,0.6039016007739831
2025-07-26 13:48:00,0.44858,297.72,297.27142000000003,296.8954015306122,0.4400936230313612
2025-07-26 13:49:00,0.4484,297.6,297.15160000000003,296.8967020304569,0.29902906991482125
2025-07-26 13:50:00,0.44848,297.86,297.41152,296.89930212121214,0.6018733964104167
2025-07-26 13:51:00,0.44848,297.83,297.38151999999997,296.90172532663314,0.5647464191971153
2025-07-26 13:52:00,0.44839,297.62,297.17161,296.90307475000003,0.31679857377202647
2025-07-26 13:53:00,0.44842,297.47,297.02158000000003,296.9036643283582,0.13945069511943076
2025-07-26 13:54:00,0.44788,297.42,296.97212,296.9040032178218,0.08075682355523155
2025-07-26 13:55:00,0.44807,297.29,296.84193000000005,296.90369743842365,-0.07341022066851757
2025-07-26 13:56:00,0.44802,297.3,296.85198,296.9034439215686,-0.06131519417599047
2025-07-26 13:57:00,0.44809,297.34,296.89191,296.9033876585366,-0.013708356664491394
2025-07-26 13:58:00,0.44809,297.27,296.82191,296.9029921359223,-0.09707537830869388
2025-07-26 13:59:00,0.4481,297.22,296.7719,296.9023588405797,-0.1565626414651003
2025-07-26 14:00:00,0.44811,297.45,297.00189,296.90283735576924,0.11915637838386521
2025-07-26 14:01:00,0.44778,297.36,296.91222,296.90288224880385,0.011260038644523662
2025-07-26 14:02:00,0.44767,297.03,296.58232999999996,296.9013558095238,-0.3854869593399408
2025-07-26 14:03:00,0.44742,296.95,296.50257999999997,296.89946587677724,-0.48044764100533754
2025-07-26 14:04:00,0.44811,297.11,296.66189,296.89834523584904,-0.28686385448112706
2025-07-26 14:05:00,0.44792,297.3,296.85208,296.898128028169,-0.055996567764175526
2025-07-26 14:06:00,0.44803,297.28,296.83196999999996,296.89781887850467,-0.08026274819845276
2025-07-26 14:07:00,0.44803,297.59,297.14196999999996,296.8989544651163,0.29684307170975144
2025-07-26 14:08:00,0.44899,297.57,297.12101,296.8999825,0.27056850359047263
2025-07-26 14:09:00,0.4498,297.76,297.3102,296.9018729032258,0.5007182372911163
2025-07-26 14:10:00,0.45009,297.83,297.37991,296.90406573394495,0.5843989676585666
2025-07-26 14:11:00,0.44999,297.99,297.54001,296.9069695890411,0.778157736606548
2025-07-26 14:12:00,0.4497,297.89,297.4403,296.9093938181818,0.6534645675790361
2025-07-26 14:13:00,0.44985,297.8,297.35015,296.9113881900453,0.540918778207136
2025-07-26 14:14:00,0.44943,297.86,297.41057,296.9136367567567,0.6134995866115607
2025-07-26 14:15:00,0.45008,297.9,297.44991999999996,296.91604161434975,0.6599492793301448
2025-07-26 14:16:00,0.44999,297.65,297.20000999999996,296.9173093303571,0.3501475145258322
2025-07-26 14:17:00,0.44965,297.53,297.08034999999995,296.91803395555553,0.20147339743226225
2025-07-26 14:18:00,0.44969,297.63,297.18031,296.91919446902654,0.32475358415059413
2025-07-26 14:19:00,0.4503,297.92,297.4697,296.9216196035242,0.6824620742024154
2025-07-26 14:20:00,0.45021,297.84,297.38978999999995,296.92367298245614,0.5812501352151361
2025-07-26 14:21:00,0.4504,297.85,297.3996,296.9257512663755,0.5917348163333098
2025-07-26 14:22:00,0.45034,297.72,297.26966000000004,296.9272465217391,0.4283647627207093
2025-07-26 14:23:00,0.45034,297.77,297.31966,296.92894528138527,0.4896000123155277
2025-07-26 14:24:00,0.4499,297.54,297.0901,296.9296399137931,0.20148949544868147
2025-07-26 14:25:00,0.44977,297.39,296.94023,296.92968536480686,0.013269506894389252
2025-07-26 14:26:00,0.44899,297.03,296.58101,296.92819529914533,-0.4376623266241743
2025-07-26 14:27:00,0.44833,296.67,296.22167,296.92518880851065,-0.887255352553832
2025-07-26 14:28:00,0.44817,296.41,295.96183,296.92110677966105,-1.2086014467998356
2025-07-26 14:29:00,0.44769,296.08,295.63230999999996,296.9156688185654,-1.6113755246837675
2025-07-26 14:30:00,0.44845,296.21,295.76155,296.9108195798319,-1.4397039277433727
2025-07-26 14:31:00,0.44866,296.38,295.93134,296.9067213389121,-1.2205924951215716
2025-07-26 14:32:00,0.4485,296.35,295.9015,296.9025329166667,-1.2511865973359066
2025-07-26 14:33:00,0.44801,296.14,295.69199,296.8975099170124,-1.5027724646883833
2025-07-26 14:34:00,0.4483,296.14,295.69169999999997,296.892527231405,-1.4930554177872342
2025-07-26 14:35:00,0.4474,295.95,295.5026,296.88680736625514,-1.7140844029962914
2025-07-26 14:36:00,0.4472,295.54,295.0928,296.87945487704917,-2.194830979985705
2025-07-26 14:37:00,0.4469,295.55,295.1031,296.87220444897963,-2.1567935397868143
2025-07-26 14:38:00,0.44682,295.36,294.91318,296.86424093495935,-2.356222353057193
2025-07-26 14:39:00,0.44674,295.56,295.11326,296.8571519433199,-2.091403584044324
2025-07-26 14:40:00,0.44668,295.51,295.06332,296.84991875000003,-2.127135188943078
2025-07-26 14:41:00,0.44668,295.58,295.13331999999997,296.8430247791165,-2.0227374917353296
2025-07-26 14:42:00,0.44722,295.65,295.20277999999996,296.83646380000005,-1.9222095153434928
2025-07-26 14:43:00,0.4472,295.64,295.1928,296.8299153386454,-1.9158330805236834
2025-07-26 14:44:00,0.44765,295.28,294.83234999999996,296.82198849206344,-2.308035531773417
2025-07-26 14:45:00,0.44765,295.26,294.81235,296.814045256917,-2.3019525829965746
2025-07-26 14:46:00,0.44797,295.33,294.88203,296.80643889763775,-2.1961376925545113
2025-07-26 14:47:00,0.44797,295.32,294.87203,296.79885298039216,-2.18239727162108
2025-07-26 14:48:00,0.44879,295.58,295.13121,296.79233875,-1.872110223388738
2025-07-26 14:49:00,0.44879,295.36,294.91121000000004,296.7850191828794,-2.0976060125608913
2025-07-26 14:50:00,0.44879,295.16,294.71121000000005,296.7769811627907,-2.2930881789025928
2025-07-26 14:51:00,0.44918,295.06,294.61082,296.7686176061776,-2.373449303275558
2025-07-26 14:52:00,0.4489,295.39,294.9411,296.76158869230767,-1.9908364578031035
2025-07-26 14:53:00,0.44953,295.54,295.09047000000004,296.7551859386973,-1.812395517464862
2025-07-26 14:54:00,0.44927,295.43,294.98073,296.7484132061069,-1.9145545442276575
2025-07-26 14:55:00,0.44755,294.88,294.43245,296.7396072623574,-2.4741019620778486
2025-07-26 14:56:00,0.44783,294.65,294.20216999999997,296.72999575757575,-2.678464673037307
2025-07-26 14:57:00,0.44744,294.73,294.28256000000005,296.72076015094336,-2.5560529002401897
2025-07-26 14:58:00,0.44733,294.71,294.26266999999996,296.7115192105263,-2.5404412363910733
2025-07-26 14:59:00,0.44724,294.6,294.15276,296.7019358426966,-2.6150950612548844
2025-07-26 15:00:00,0.44699,294.58,294.13300999999996,296.6923502985075,-2.596894572404239
2025-07-26 15:01:00,0.44792,294.79,294.34208,296.6836132342007,-2.3554754076870257
2025-07-26 15:02:00,0.44818,294.88,294.43182,296.67527325925926,-2.2397570787493275
2025-07-26 15:03:00,0.44818,294.85,294.40182000000004,296.66688413284135,-2.2442227665072867
2025-07-26 15:04:00,0.44847,295.05,294.60153,296.65929091911767,-2.026998133000913
2025-07-26 15:05:00,0.44867,295.29,294.84133,296.6526317216117,-1.7770669741581013
2025-07-26 15:06:00,0.44888,295.38,294.93112,296.64634883211676,-1.677160641161181
2025-07-26 15:07:00,0.44899,295.07,294.62101,296.63898396363635,-1.9627994928016554
2025-07-26 15:08:00,0.44899,294.91,294.46101000000004,296.6310927536232,-2.0975516898219517
2025-07-26 15:09:00,0.44841,294.92,294.47159,296.6232967148014,-2.067314244024528
2025-07-26 15:10:00,0.44848,294.76,294.31152,296.614980971223,-2.197638534466667
2025-07-26 15:11:00,0.44846,294.62,294.17154,296.60622311827956,-2.3046044604887586
2025-07-26 15:12:00,0.44669,294.46,294.01331,296.5969627142857,-2.4239805654291344
2025-07-26 15:13:00,0.44701,294.03,293.58299,296.5862368327402,-2.783227500791245
2025-07-26 15:14:00,0.44609,294.07,293.62390999999997,296.57573212765953,-2.7044226492781243
2025-07-26 15:15:00,0.44631,294.2,293.75369,296.5657602473498,-2.5509056005666464
2025-07-26 15:16:00,0.4458,294.01,293.56419999999997,296.55519137323944,-2.683099022517525
2025-07-26 15:17:00,0.44602,294.21,293.76398,296.54539764912283,-2.472362545145166
2025-07-26 15:18:00,0.44555,293.71,293.26444999999995,296.5339258041958,-2.8688094532008215
2025-07-26 15:19:00,0.44674,294.12,293.67326,296.52395832752615,-2.478583387167312
2025-07-26 15:20:00,0.44674,294.14,293.69326,296.5141295138889,-2.4314071744767896
2025-07-26 15:21:00,0.44659,293.94,293.49341,296.5036771972318,-2.5691111786589667
2025-07-26 15:22:00,0.44688,294.05,293.60312,296.4936752758621,-2.445431324101681
2025-07-26 15:23:00,0.447,294.05,293.603,296.4837416838488,-2.4165505681690216
2025-07-26 15:24:00,0.447,293.98,293.533,296.4736364041096,-2.445433191116658
2025-07-26 15:25:00,0.4475,294.41,293.96250000000003,296.46506597269627,-2.069311749323618
2025-07-26 15:26:00,0.44771,294.47,294.02229000000005,296.45675721088435,-2.002552236208002
2025-07-26 15:27:00,0.44737,294.26,293.81263,296.4477940677966,-2.154076599697982
2025-07-26 15:28:00,0.44694,294.1,293.65306000000004,296.43835239864865,-2.2607549561900355
2025-07-26 15:29:00,0.44701,294.12,293.67299,296.4290414141414,-2.2219788432721717
2025-07-26 15:30:00,0.44669,293.84,293.39331,296.41885439597314,-2.4190925378386603
2025-07-26 15:31:00,0.4473,294.16,293.71270000000004,296.4098037123746,-2.1433422357516103
2025-07-26 15:32:00,0.44734,294.22,293.77266000000003,296.4010132333333,-2.077010134485883
2025-07-26 15:33:00,0.4476,294.29,293.8424,296.3925128571429,-2.0049346313293177
2025-07-26 15:34:00,0.44734,294.29,293.84266,296.3840696357616,-1.9881901572117053
2025-07-26 15:35:00,0.4481,294.39,293.9419,296.376009669967,-1.895984159487361
2025-07-26 15:36:00,0.44715,294.28,293.83284999999995,296.36764401315787,-1.9649924698995054
2025-07-26 15:37:00,0.44715,294.27,293.82284999999996,296.35930042622954,-1.9570315647877097
2025-07-26 15:38:00,0.44741,294.2,293.75259,296.35078176470586,-1.9947788031723992
2025-07-26 15:39:00,0.44751,294.19,293.74249,296.3422857003257,-1.9863066283790165
2025-07-26 15:40:00,0.44751,294.43,293.98249,296.334624025974,-1.7905665260275174
2025-07-26 15:41:00,0.44809,294.55,294.10191000000003,296.3273984142395,-1.6890117781352394
2025-07-26 15:42:00,0.44814,294.75,294.30186,296.32086441935485,-1.5289528442295046
2025-07-26 15:43:00,0.44796,294.78,294.33203999999995,296.3144694855306,-1.4982111899412742
2025-07-26 15:44:00,0.44782,294.62,294.17218,296.3076031730769,-1.6096669543229518
2025-07-26 15:45:00,0.44828,294.32,293.87172,296.299820798722,-1.8234001039840746
2025-07-26 15:46:00,0.44811,294.42,293.97189000000003,296.29240700636944,-1.7369404722213189
2025-07-26 15:47:00,0.44823,294.58,294.13176999999996,296.2855478412699,-1.6080236079631327
2025-07-26 15:48:00,0.44858,294.85,294.40142000000003,296.2795854113924,-1.4000900075066451
2025-07-26 15:49:00,0.44882,294.97,294.52118,296.27403839116715,-1.3052078404033647
2025-07-26 15:50:00,0.44951,295.04,294.59049000000005,296.26874421383644,-1.2485410680710851
2025-07-26 15:51:00,0.44974,295.03,294.58025999999995,296.2634511598746,-1.2510873265135054
2025-07-26 15:52:00,0.44973,295.11,294.66027,296.25844121875,-1.1871205600682635
2025-07-26 15:53:00,0.4498,295.23,294.78020000000004,296.253836105919,-1.0942707554631068
2025-07-26 15:54:00,0.4499,295.21,294.76009999999997,296.24919717391305,-1.105361705692871
2025-07-26 15:55:00,0.4499,295.24,294.7901,296.24467984520123,-1.0794553765033574
2025-07-26 15:56:00,0.44983,295.27,294.82016999999996,296.24028320987657,-1.0536913238771477
2025-07-26 15:57:00,0.44985,295.08,294.63014999999996,296.23532895384614,-1.1902293786581895
2025-07-26 15:58:00,0.44985,295.04,294.59015,296.23028239263806,-1.2152433791135082
2025-07-26 15:59:00,0.45022,295.05,294.59978,296.225296146789,-1.2035738465882089
2025-07-26 16:00:00,0.45147,295.45,294.99853,296.22155600609756,-0.9058056341779754
2025-07-26 16:01:00,0.45167,295.5,295.04833,296.21798996960484,-0.8666080418535993
2025-07-26 16:02:00,0.45235,295.93,295.47765,296.2157465151515,-0.547442831910178
2025-07-26 16:03:00,0.45176,295.65,295.19824,296.21267247734136,-0.7528931278887683
2025-07-26 16:04:00,0.45176,295.38,294.92824,296.2088037048193,-0.9505457978335481
2025-07-26 16:05:00,0.45224,295.42,294.96776,296.20507684684685,-0.9186571924181843
2025-07-26 16:06:00,0.45181,295.46,295.00818999999996,296.2014933532934,-0.886262041087218
2025-07-26 16:07:00,0.45066,295.21,294.75933999999995,296.19718841791047,-1.0676549709173206
2025-07-26 16:08:00,0.45032,294.78,294.32968,296.19163035714286,-1.380677368601289
2025-07-26 16:09:00,0.45007,294.57,294.11993,296.1854828783383,-1.5285787319959536
2025-07-26 16:10:00,0.45019,294.2,293.74980999999997,296.17827674556213,-1.7912059089882
2025-07-26 16:11:00,0.44965,294.31,293.86035,296.1714392035398,-1.6998228210525295
2025-07-26 16:12:00,0.44959,294.42,293.97041,296.1649655882353,-1.6102849942835669
2025-07-26 16:13:00,0.4499,294.61,294.1601,296.1590862170088,-1.464292296287167
