timestamp,close_base_price,close_quote_price,spread,mean_spreads,z_score
2025-01-02 18:00:00,206.93,22.353,184.577,,
2025-01-02 19:00:00,207.99,22.336,185.654,,
2025-01-02 20:00:00,208.15,22.259,185.89100000000002,,
2025-01-02 21:00:00,207.19,22.099,185.091,,
2025-01-02 22:00:00,206.84,22.065,184.775,,
2025-01-02 23:00:00,208.57,22.138,186.432,,
2025-01-03 00:00:00,208.52,22.177,186.34300000000002,,
2025-01-03 01:00:00,207.38,22.156,185.224,,
2025-01-03 02:00:00,208.15,22.439,185.711,,
2025-01-03 03:00:00,208.36,22.285,186.07500000000002,,
2025-01-03 04:00:00,208.11,22.248,185.86200000000002,,
2025-01-03 05:00:00,209.62,22.162,187.458,,
2025-01-03 06:00:00,210.03,22.234,187.796,,
2025-01-03 07:00:00,208.66,22.047,186.613,,
2025-01-03 08:00:00,209.86,21.875,187.985,,
2025-01-03 09:00:00,212.96,22.262,190.698,,
2025-01-03 10:00:00,211.84,22.371,189.469,,
2025-01-03 11:00:00,215.13,22.688,192.442,,
2025-01-03 12:00:00,214.99,22.926,192.06400000000002,,
2025-01-03 13:00:00,214.35,22.728,191.62199999999999,187.3891,1.6804230613434388
2025-01-03 14:00:00,218.65,23.054,195.596,187.77990476190476,2.571982416741182
2025-01-03 15:00:00,218.48,23.507,194.97299999999998,188.1068636363636,2.0565018223832037
2025-01-03 16:00:00,219.83,23.795,196.03500000000003,188.45156521739133,2.0736979846809973
2025-01-03 17:00:00,218.18,23.832,194.348,188.69725000000003,1.4974150168598308
2025-01-03 18:00:00,218.53,23.879,194.651,188.93540000000002,1.4725689469675391
2025-01-03 19:00:00,218.47,23.919,194.551,189.15138461538461,1.363809250808142
2025-01-03 20:00:00,217.06,23.828,193.232,189.3025185185185,0.9920525922518737
2025-01-03 21:00:00,217.0,23.621,193.379,189.44810714285717,0.9920167346527095
2025-01-03 22:00:00,217.24,23.647,193.59300000000002,189.59103448275863,1.0089366932989208
2025-01-03 23:00:00,218.04,23.514,194.52599999999998,189.75553333333335,1.1925222176784107
2025-01-04 00:00:00,218.02,23.545,194.47500000000002,189.9077741935484,1.1351704718357842
2025-01-04 01:00:00,217.98,23.37,194.60999999999999,190.05471875,1.1263448137006278
2025-01-04 02:00:00,218.09,23.467,194.623,190.1931515151515,1.0912923252368831
2025-01-04 03:00:00,217.7,23.45,194.25,190.3124705882353,0.9704591994081412
2025-01-04 04:00:00,216.98,23.241,193.73899999999998,190.41037142857144,0.8241182272803725
2025-01-04 05:00:00,217.41,23.24,194.17,190.51480555555557,0.9070157638223569
2025-01-04 06:00:00,217.97,23.303,194.667,190.62702702702703,1.0020383841220466
2025-01-04 07:00:00,217.79,23.376,194.414,190.72668421052632,0.9163155832261526
2025-01-04 08:00:00,216.77,23.331,193.43900000000002,190.79623076923076,0.6616105776336676
2025-01-04 09:00:00,216.46,23.128,193.332,190.859625,0.6238271051358861
2025-01-04 10:00:00,215.93,23.102,192.828,190.90763414634145,0.48921048242777776
2025-01-04 11:00:00,216.71,23.128,193.582,190.97130952380954,0.6695502189026709
2025-01-04 12:00:00,217.2,23.549,193.65099999999998,191.03362790697673,0.6756103642647485
2025-01-04 13:00:00,217.71,23.766,193.94400000000002,191.09977272727272,0.7380261244951286
2025-01-04 14:00:00,217.21,23.816,193.394,191.15075555555555,0.5864530658657822
2025-01-04 15:00:00,216.62,23.956,192.66400000000002,191.18365217391306,0.3907023899319904
2025-01-04 16:00:00,215.03,23.46,191.57,191.19187234042553,0.10088911303676322
2025-01-04 17:00:00,215.76,23.44,192.32,191.215375,0.2976270270038918
2025-01-04 18:00:00,215.95,23.626,192.32399999999998,191.238,0.2954306635650847
2025-01-04 19:00:00,215.82,23.785,192.035,191.25394,0.2145750678147172
2025-01-04 20:00:00,216.92,23.853,193.06699999999998,191.28949019607842,0.49206062103990883
2025-01-04 21:00:00,216.66,24.055,192.605,191.31478846153848,0.3602495701084922
2025-01-04 22:00:00,217.35,23.879,193.471,191.3554716981132,0.5943866429113034
2025-01-04 23:00:00,217.31,23.775,193.535,191.39583333333334,0.6046437320740023
2025-01-05 00:00:00,217.93,23.793,194.137,191.44567272727275,0.7636227671751336
2025-01-05 01:00:00,217.22,23.508,193.712,191.48614285714285,0.6349903817753193
2025-01-05 02:00:00,217.47,23.405,194.065,191.5313859649123,0.7258278857603541
2025-01-05 03:00:00,218.86,23.392,195.46800000000002,191.59925862068965,1.1058925023096764
2025-01-05 04:00:00,218.94,23.739,195.201,191.66030508474577,1.0117526659941942
2025-01-05 05:00:00,217.86,23.691,194.169,191.70211666666668,0.7078851144919337
2025-01-05 06:00:00,217.07,23.627,193.44299999999998,191.73065573770492,0.4944852277770186
2025-01-05 07:00:00,216.85,23.834,193.016,191.75138709677418,0.3678062624063477
2025-01-05 08:00:00,216.58,23.564,193.01600000000002,191.77146031746034,0.3645253818052197
2025-01-05 09:00:00,215.21,23.415,191.79500000000002,191.771828125,0.006841549410930336
2025-01-05 10:00:00,214.12,23.223,190.897,191.75836923076923,-0.256198189534063
2025-01-05 11:00:00,214.68,23.264,191.416,191.75318181818182,-0.10106083780460104
2025-01-05 12:00:00,214.18,23.253,190.92700000000002,191.74085074626868,-0.24568413089653734
2025-01-05 13:00:00,214.63,23.299,191.331,191.73482352941178,-0.12281170902802045
2025-01-05 14:00:00,213.57,23.242,190.328,191.7144347826087,-0.42420986649952747
2025-01-05 15:00:00,213.92,23.416,190.504,191.69714285714284,-0.3673774741158327
2025-01-05 16:00:00,214.22,23.464,190.756,191.68388732394368,-0.28759371958017244
2025-01-05 17:00:00,213.27,23.486,189.78400000000002,191.6575,-0.583391177388264
2025-01-05 18:00:00,212.75,23.486,189.264,191.62471232876712,-0.7374236775934925
2025-01-05 19:00:00,213.21,23.508,189.702,191.59872972972974,-0.5951193407159181
2025-01-05 20:00:00,213.91,23.562,190.34799999999998,191.58205333333333,-0.38943542533781167
2025-01-05 21:00:00,214.01,23.541,190.469,191.56740789473685,-0.34867672605915606
2025-01-05 22:00:00,214.53,23.615,190.915,191.55893506493507,-0.20570981841925606
2025-01-05 23:00:00,214.56,23.728,190.832,191.5496153846154,-0.23067004362214458
2025-01-06 00:00:00,214.16,23.65,190.51,191.53645569620252,-0.3318416454089834
2025-01-06 01:00:00,215.21,23.697,191.513,191.5361625,-0.007536022692683945
2025-01-06 02:00:00,217.0,24.011,192.989,191.5540987654321,0.46914219934286006
2025-01-06 03:00:00,216.73,24.092,192.63799999999998,191.56731707317073,0.35196900134368375
2025-01-06 04:00:00,216.95,24.179,192.771,191.58181927710842,0.39295383182928495
2025-01-06 05:00:00,216.93,24.211,192.719,191.59535714285715,0.37323719894431534
2025-01-06 06:00:00,216.06,24.069,191.991,191.6000117647059,0.13064002768405714
2025-01-06 07:00:00,215.47,23.808,191.662,191.60073255813953,0.0205925934274637
2025-01-06 08:00:00,216.19,23.633,192.557,191.61172413793105,0.31938823040005715
2025-01-06 09:00:00,214.39,23.536,190.85399999999998,191.60311363636364,-0.2544807203249885
2025-01-06 10:00:00,215.21,23.5,191.71,191.60431460674158,0.03610776493000719
2025-01-06 11:00:00,216.26,23.839,192.421,191.61338888888892,0.27736502561477605
2025-01-06 12:00:00,217.87,23.938,193.93200000000002,191.63886813186812,0.7891870649415035
2025-01-06 13:00:00,218.79,24.01,194.78,191.67301086956522,1.0683631980288433
2025-01-06 14:00:00,222.13,24.331,197.799,191.7388817204301,2.046463009166907
2025-01-06 15:00:00,221.96,24.483,197.477,191.79992553191488,1.8897277174373306
2025-01-06 16:00:00,223.12,24.797,198.323,191.8685894736842,2.1077811673622446
2025-01-06 17:00:00,220.78,24.422,196.358,191.91535416666667,1.4422804630672454
2025-01-06 18:00:00,219.5,24.017,195.483,191.95213402061856,1.1443251070011458
2025-01-06 19:00:00,220.46,24.03,196.43,191.99782653061226,1.4284675581779014
2025-01-06 20:00:00,220.41,24.077,196.333,192.04161616161616,1.3765583372879377
2025-01-06 21:00:00,218.72,23.919,194.801,192.06921,0.8772780565484225
2025-01-06 22:00:00,218.75,23.923,194.827,192.09651485148515,0.8778402460002792
2025-01-06 23:00:00,218.63,23.856,194.774,192.12276470588236,0.8534875805622261
2025-01-07 00:00:00,219.1,23.843,195.257,192.15319417475726,0.9991395100170227
2025-01-07 01:00:00,218.6,23.844,194.756,192.17822115384615,0.8310375473843211
2025-01-07 02:00:00,218.25,23.836,194.414,192.1995142857143,0.7155892112601377
2025-01-07 03:00:00,217.57,23.603,193.96699999999998,192.2161886792453,0.5675898138338992
2025-01-07 04:00:00,217.36,23.566,193.794,192.23093457943924,0.5085051051684657
2025-01-07 05:00:00,216.43,23.455,192.97500000000002,192.2378240740741,0.2408847860538941
2025-01-07 06:00:00,216.6,23.655,192.945,192.24431192660552,0.22997233468902245
2025-01-07 07:00:00,216.61,23.683,192.92700000000002,192.2505181818182,0.22300179879700324
2025-01-07 08:00:00,216.76,23.664,193.096,192.25813513513512,0.2773677764674521
2025-01-07 09:00:00,216.66,23.642,193.018,192.26491964285714,0.25035987892562384
2025-01-07 10:00:00,215.2,23.545,191.65499999999997,192.25952212389382,-0.2018382303733722
2025-01-07 11:00:00,215.37,23.475,191.895,192.25632456140352,-0.12116870319195831
2025-01-07 12:00:00,214.19,23.227,190.963,192.24507826086958,-0.431481997557702
2025-01-07 13:00:00,214.36,23.374,190.98600000000002,192.23422413793102,-0.42159787055780823
2025-01-07 14:00:00,214.34,23.374,190.966,192.22338461538462,-0.4261974193735511
2025-01-07 15:00:00,211.99,22.938,189.05200000000002,192.19650847457626,-1.0651851889853432
